total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,protocol_UDP,label,vpn_binary,service_type,app_type
0.24363596387611267,-0.023477932483583545,-0.6093301320960361,-0.5698446394487204,1.3640685943543551,2.92258042710258,-0.04280859632503089,-0.12685412355780787,0.16787264870255325,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.03869555524172,-0.04316828519129839,-0.1542754859617765,0.3255897485637268,0.22895559519682615,-0.07374023039427963,-0.04291454178027552,-0.27017258480254097,-0.2016489299789771,0.4173191504607249,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
2.7109038346003578,2.5771150418046083,0.6623094559355946,0.2990742528962474,0.27384298125448503,3.2053157765742397,2.5698320681689943,-0.26550568857713613,-0.19327288955246724,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.7810241556173659,0.6193228957468542,-0.2102764332342833,0.01026615164562557,0.7660892776349314,1.7824391998677969,0.6109215503620726,-0.23789194552456064,-0.1740223317506129,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.34977623688068965,-0.3682805856138542,-0.2697241312545909,0.15430256926224872,0.5420824882809104,-0.11664240487918678,-0.3694833269862787,-0.2470495421673769,-0.12996925271477625,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.7788022006576573,-0.8093892587183967,-0.6877944299639851,-0.5829922360892369,1.4111969032217384,-0.44683429980018136,-0.8107808646700179,-0.1627677932810396,0.08958230815375876,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-1.0559736136819526,-1.021811322422498,-0.8674811693627973,-0.9731211463065506,0.8356643428726445,-1.151668750254983,-1.0197070980981109,-0.041215432935436155,-0.12859628377215288,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.3645298780675606,0.28839493962615614,0.012013724768284455,0.14364283243874798,0.5588408596009623,0.8317598047531981,0.2844712804110888,-0.25082990928066645,-0.2304467139466955,0.4173191504607249,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
1.0522983045347614,1.0784108041884666,0.8159277908480301,0.4867288650676159,-0.1477706464729454,0.5817248388061278,1.0803544898750426,-0.2835549232313798,-0.37382997600285056,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.7876480968180072,-0.7868958647507666,-0.6801637185786744,-0.08504791373439943,0.9030678057897816,-0.6876694363991082,-0.7865845986654476,-0.226970559630658,-0.12743897354420622,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.9055933789560051,-0.8670200966189977,-0.35643015533369465,0.5974642609121369,-0.5093239178078903,-1.0508349771025578,-0.8647507964077994,-0.2874486042652103,-0.43612517434385617,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.7006634512412336,-0.6960226721972099,-0.5175684051619337,0.1084073861295849,0.6101578826620565,-0.6037779232343534,-0.6957767737210248,-0.2415031949685728,-0.21442868838284826,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.6719142887200966,-0.6949295575512446,-0.708599311746422,-0.19248269762184142,1.0381654380205163,-0.3895403130676833,-0.696085631658348,-0.21067686950458667,0.011417890579602269,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.12274204968466473,0.23502046153165868,-0.4156704355114972,0.8084283926344866,-1.3058218222184304,-0.8283084117806296,0.24172019425325142,-0.30994085801928367,-0.5212567967190825,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.3306206094528862,0.2859580560499383,-0.3818166170760605,0.2397877397241376,0.38655035965458046,0.5679706384935567,0.283754801823926,-0.2602542982730215,-0.17120634216474243,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
-0.1485320992327306,-0.27167270881741207,-0.5106660245676558,-0.3003520114335804,1.1484940053659034,0.7947783125220468,-0.27834808868581734,-0.1989043976975131,-0.0392702544967751,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.05050056437514097,-0.03804505451127038,-0.41443522704012015,-0.011069713351347014,0.8019905367373406,0.7077898271014813,-0.04289957773292458,-0.23278669385619896,-0.15779852233743968,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.38295882840162276,0.2894213718972042,-0.3124129325296736,0.09232675921622331,0.6363375119801745,1.1018340029437497,0.28372846510058836,-0.24109969730539926,-0.20480154602382714,0.2611944328238226,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
0.6549701353323806,0.6122075291161726,-0.284993419368528,0.2955514698912204,0.28277803126848505,0.7803865002744558,0.610352916562737,-0.26662220924999064,-0.29441961950578144,0.4173191504607249,0.28644594961577324,0.0,BitTorrent-VPN,1,Other,BitTorrent
