total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,label,vpn_binary,service_type,app_type
5.6492621547706365,5.630567837301498,4.051054170395597,0.35421013969428217,0.9526197319165219,5.65660038420526,5.562237403264971,0.11903728294521407,0.12138514642759618,0.0,-0.7071067811865478,Facebook-VPN,1,Social Network,Facebook
-0.2036520812325704,-0.2272952081174961,-0.25750924771054284,-1.3421171581415743,-1.8731366666136355,-0.1858959310264041,-0.265086474561773,0.1645560659843269,0.05676669087396673,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.2036520812325704,-0.2272952081174961,-0.2617926578391877,-1.3421171581415743,-1.8731366666136355,-0.1858959310264041,-0.265086474561773,0.1645560659843269,0.05676669087396673,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.2036520812325704,-0.2272952081174961,-0.2622317662356417,-1.3421171581415743,-1.8731366666136355,-0.1858959310264041,-0.265086474561773,0.1645560659843269,0.2519860354884936,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.2019441984674688,-0.22706485494553053,-0.008670034385030192,-1.3429473295472456,-1.876459901285499,-0.18540518223232488,-0.2651066370389793,0.4531044753546282,-0.2962056594896727,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.2087757295278752,-0.2277067379415694,-0.5100823939035494,-1.2730801040459523,-1.8585391498189299,-0.18599619153272134,-0.26579216126399313,0.7411000595632861,-0.22363927684508092,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.19852843293726558,-0.22429285216828204,3.568910158649712,-1.1015334847780431,-0.9576133040547652,-0.1799647305474254,-0.2649050122669164,3.0790178375632733,0.17777041687470643,0.0,-0.7071067811865478,Facebook-VPN,1,Social Network,Facebook
-0.2087757295278752,-0.22631167772033978,-0.5101415103686602,-0.9509071849330498,-0.9311137323509696,-0.1836004931186143,-0.2653637086233595,1.8612019656131948,-0.22363927684508092,0.0,1.4142135623730947,Facebook-VPN,1,Social Network,Facebook
-0.196820550172164,-0.21194178097030839,-0.5281035941812555,0.04410305504829572,0.5333924129612679,-0.1799383462036577,-0.24087638005632062,-0.6008433749364447,3.9079119437241787,0.0,-0.7071067811865478,Facebook-VPN,1,Social Network,Facebook
-0.19852843293726558,-0.2137561357292731,-0.514488878032671,0.004526520036113085,0.5758112327782946,-0.1813736545046205,-0.2430388057366952,-0.6344490268501519,3.723986280203054,0.0,-0.7071067811865478,Facebook-VPN,1,Social Network,Facebook
