total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,protocol_UDP,label,vpn_binary,service_type,app_type
10.060731959402828,9.714661776456694,2.5470848936965926,1.3318792794521424,1.1440369124368934,10.5775079249463,7.2004506200567455,1.2171643820698967,0.9537844425491827,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.018404224307562535,0.018282995838968377,-0.5645170181422026,1.8948457750089056,1.0223830309596331,-0.09417044360965814,0.14448901211327622,-1.0757932060911748,-1.1920916120402547,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
0.22597459504910572,0.4015578565722273,-0.5645847259696303,2.586015496907609,0.8456113067271473,-0.1032712485380582,0.9180117070737183,-1.1664545089163987,-1.3705316541446901,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.15847501101199435,-0.17181071892375507,-0.5689425960698139,-0.20322313408450152,0.6380954744723025,-0.11229222184427934,-0.2131757990134363,-0.6229840307276241,-0.6936168244754807,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.16443547002069356,-0.16961308155471624,-0.7119080620279168,0.22571848841885933,0.7393861796165988,-0.11599773964041883,-0.20454724998326584,-0.9594336188600141,1.0101544220838052,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.17337615853374239,-0.186032079071043,-0.6616631297275813,-1.1424736811736624,-1.3482294375613435,-0.11813988816888728,-0.2347777151252525,0.2675111461883454,0.9468714900687462,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
-0.176356388038092,-0.18651149385486473,-0.6617616192636703,-1.1604508544989676,-1.3486912590058928,-0.11824633033179253,-0.23561002649187957,0.7954913604813247,-0.5809592971519687,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
-0.1256924864641486,-0.1612520877248652,-0.5677889201104949,-0.36035484318131544,0.26498509778732393,-0.109484809797653,-0.19537655318217315,-0.7513892255982977,0.9943336890800405,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.18231684704679124,-0.1869717320473336,-0.7121141155552085,-1.1203107779397787,-1.3233376536469121,-0.11875858324077412,-0.23593836950807187,0.6697704160770221,-0.38207008224749717,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
-0.18231684704679124,-0.18719418050702688,-0.708662013175825,-1.1638852995521602,-1.3458222343710842,-0.11883841486295307,-0.2362896201765567,1.075195164481772,-0.5339491190836396,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
-0.176356388038092,-0.18551047578624497,-0.7026299287621104,-1.0203898921734562,-1.3701086650626972,-0.11480026530773461,-0.23757244870493602,1.1625537774660704,0.12419337387297648,-2.568549885422946,-2.2462822734217065,1.0,Facebook-VPN,1,Social Network,Facebook
-0.07800881439455479,-0.022194953188668282,-0.6201992294894499,2.5942293683018818,0.7573770189918981,-0.11243857981827407,0.08486802908002748,-1.1492734269152456,-1.3154933294696205,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.17337615853374239,-0.17128911563895702,-0.7081028743105021,0.6624881838909257,0.7802124512449334,-0.11589129747751357,-0.20800630547943152,-0.9262505699990068,-0.9041542713717355,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.16443547002069356,-0.1696092462364457,-0.711904148756465,0.2260599815349435,0.7397645962970825,-0.11599773964041883,-0.20453961409916835,-0.9594872705781172,1.0101544220838052,0.3854444342564068,-0.019532889334101855,0.0,Facebook-VPN,1,Social Network,Facebook
-0.16741569952504318,-0.1840683961165092,1.4024261137193768,-1.0188873224626842,-1.1856059566418249,-0.11546552882589252,-0.23393776787452794,1.1625537774660704,1.0101544220838052,-2.568549885422946,-2.2462822734217065,1.0,Facebook-VPN,1,Social Network,Facebook
-0.16741569952504318,-0.1840683961165092,1.4024273933485691,-1.0188873224626842,-1.1856059566418249,-0.11546552882589252,-0.23393776787452794,1.1625537774660704,1.0734373540988644,-2.568549885422946,-2.2462822734217065,1.0,Facebook-VPN,1,Social Network,Facebook
-0.176356388038092,-0.18551047578624497,-0.7026305089185737,-1.0203898921734562,-1.3701086650626972,-0.11480026530773461,-0.23757244870493602,1.1625537774660704,0.12419337387297648,-2.568549885422946,-2.2462822734217065,1.0,Facebook-VPN,1,Social Network,Facebook
-0.176356388038092,-0.18551047578624497,-0.7026304434079025,-1.0203898921734562,-1.3701086650626972,-0.11480026530773461,-0.23757244870493602,1.1625537774660704,0.12419337387297648,-2.568549885422946,-2.2462822734217065,1.0,Facebook-VPN,1,Social Network,Facebook
-0.16741569952504318,-0.18314791973157143,1.4024255001468073,-0.9287331398163783,-1.1856059566418249,-0.11466721260410304,-0.2330214617828284,0.9823438517054548,1.0734373540988644,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
-0.16741569952504318,-0.18314791973157143,1.402425933989812,-0.9287331398163783,-1.1856059566418249,-0.11466721260410304,-0.2330214617828284,0.9823438517054548,1.0101544220838052,0.3854444342564068,1.0938418027097006,0.0,Facebook-VPN,1,Social Network,Facebook
