total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,protocol_UDP,label,vpn_binary,service_type,app_type
-0.29826497183853595,-0.3031841276962766,2.7649773607940333,-1.2314608875676487,1.3823177038439791,1.4367473774561599,-0.30598784124532663,2.5699657279281927,1.6296589388020744,-0.03343752351076741,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.3024092379705271,-0.30658854685158854,2.939977106058718,-2.130635456858759,1.3319109338714386,0.0757037133428114,-0.3071512953615729,2.9964761768410675,1.5278663675726085,-0.03343752351076741,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.284890294776201,-0.3040814629578839,2.3762281934612197,-2.362364523627994,-0.16007079737424984,0.8327057130900319,-0.30588974272962544,1.4601882998135027,1.38676311258545,-0.03343752351076741,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.29129506970746,-0.30490297310429176,3.019086519217525,-2.3158579188870307,0.08609229553954922,0.571069875970758,-0.3062807067849127,1.543944198551122,1.3421198437009243,-0.03343752351076741,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2713272419805936,-0.2714199730817447,-0.40978550832552973,0.494359537235852,-0.16526491332185902,-0.3422723192594605,-0.2712428055916315,-0.4574461621961895,-0.6104222029159433,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2530547958531782,-0.26818619613483835,0.010673841158046657,-0.44848182403340553,3.0512802357561095,0.1132288267819123,-0.2687560225186814,-0.42863601795293244,0.869982518376825,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.26699460011533016,-0.26702939903835826,-0.420691825847285,0.4974415013853613,-0.13506269013853833,-0.372777723256143,-0.26679562521292677,-0.45989942926167204,-0.44718237319087145,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
0.05041851044853583,0.05961077476143364,-0.26505061398285906,0.5674955484037486,-1.0250877506668952,-0.3297928358062722,0.060240087004802,-0.46226744036497913,-0.689952107900963,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.29355557850672787,-0.2944055499523918,-0.4689444867760876,0.3364483301972545,0.8731667384533416,-0.37000450471099006,-0.29421544735817634,-0.45321648752492993,-0.28386040356359016,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.27471800517949546,-0.2748458117611243,-0.4169817342614997,0.49244159220513395,-0.1471941151514982,-0.35197858416749583,-0.27465752054269393,-0.4576134502120726,-0.4269851425782853,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.3037278681034334,-0.3055815436267549,-0.5034026818451982,-0.9491346729875649,2.680265746559265,0.27520212243475206,-0.3064720417907556,1.2061219497999969,2.8781917030892625,-5.971941699022984,-5.381631399653744,1.0,FTPS-VPN,1,Other,FTPS
-0.3056116254361566,-0.30754242965673445,-0.512525244911195,-2.514993776170809,-0.569923295660196,-0.3297061727267362,-0.3074375828665784,2.7787583219336116,3.011091280460889,-0.03343752351076741,2.801397166943045,0.0,FTPS-VPN,1,Other,FTPS
-0.2568223105186247,-0.2565576793153395,-0.40414391764083113,0.5135482605436992,-0.27524980147322026,-0.37000450471099006,-0.2563135271088258,-0.4603770179282744,-0.46438911712376274,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2592711950511649,-0.2589975059034717,-0.39955480694396545,0.5160008584585487,-0.3496585553660298,-0.3561384119852253,-0.2587797180735238,-0.4595439990724099,-0.460910178372863,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.26134332811716043,-0.26108890823343683,-0.4231965174602195,0.5162993170185296,-0.376702156361898,-0.3422723192594605,-0.26089698720394927,-0.4586541008414124,-0.4576780968143351,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.26680622438205787,-0.26677522068608883,-0.42916604027194977,0.5028377493947627,-0.2219388672971392,-0.3589116305303782,-0.26656396399509014,-0.45907621098521106,-0.6214971676969122,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2632270854498837,-0.2629969594373829,-0.42234458531281677,0.5160755058179491,-0.3588338313493646,-0.35197858416749583,-0.2627917471646502,-0.45901316559211475,-0.6286605491722619,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2615317038504328,-0.2612334186224799,-0.42084316113460063,0.5196952039768,-0.3673630099490719,-0.3616848490755312,-0.26100967179632906,-0.4596795243481978,-0.6316643484794392,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.26115495238388814,-0.2616539552783414,-0.4215608620314904,0.46097788379199695,0.16458247601797463,-0.3381124914417311,-0.2614697052147121,-0.4583772773113017,-0.38307028363182577,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2686899817147811,-0.2687696639704411,-0.4131177798958612,0.49437514428616064,-0.11250940101395654,-0.34781875634976644,-0.26857955959102064,-0.458171930438844,-0.4210725623403482,-0.03343752351076741,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.2679364787816918,-0.274064998710445,-0.40236709038684265,-0.024755065214671107,2.247059558652775,-0.16062650455194197,-0.2741913380919856,-0.44343924985797994,0.13286614766965613,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.27076211478077666,-0.27161603312537724,-0.42477938306464985,0.4237949084609399,0.42984041312580895,-0.3422723192594605,-0.2714391456237856,-0.45741653811765454,-0.343884717187291,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
0.1325503301552691,0.12328088123982524,-0.12918321324101362,0.4084042314578905,0.5957779261504002,0.2817018533999543,0.12299210589043637,-0.4588342078199219,-0.46227558498969634,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
0.0658653205768664,0.07546821961602178,-0.27960445762035974,0.5675164154237318,-1.0230638499349454,-0.343658928532037,0.0761430576062803,-0.4623828364075895,-0.6907855447322379,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.1277849332270827,-0.12344361945088116,-0.3790262183474543,0.5648500658198579,-0.9899302366753148,-0.3616848490755312,-0.12302309840471451,-0.46207954410070023,-0.5135801104601329,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.10857060843330565,-0.10361013974202911,-0.40588583473995393,0.5670026711338212,-1.0404668257683163,-0.35197858416749583,-0.1031773110759573,-0.46204025242245333,-0.5154459897943003,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
0.034406573120388285,0.043804736764607846,-0.36648641850563324,0.5737394458007287,-1.186244617536061,-0.375550941801296,0.04448698119115876,-0.4625621437363657,-0.699552787244105,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
1.091759563977943,1.129845291423775,-0.14072668622286266,0.5708066264347454,-1.1396250777917942,-0.30344725962731917,1.1319595070042654,-0.462684280405761,-0.524214009103932,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
-0.17921150841042718,-0.17729344533156471,-0.44141537906658357,0.5356533676455117,-0.5104529322063732,-0.34088570998688406,-0.1769841460764554,-0.4613498794289867,-0.6538926593910238,0.21400015046890827,0.0737209780774484,0.0,FTPS-VPN,1,Other,FTPS
